,rotowire_id,sportradar_id,full_name,gsis_id,search_full_name,news_updated,position,rotoworld_id,depth_chart_position,injury_start_date,injury_notes,last_name,espn_id,yahoo_id,sport,pandascore_id,first_name,injury_body_part,stats_id,age,birth_country,number,player_id,weight,status,search_first_name,practice_participation,birth_state,search_last_name,team,oddsjam_id,practice_description,birth_date,search_rank,injury_status,hashtag,swish_id,height,active,high_school,depth_chart_order,fantasy_positions,years_exp,metadata,fantasy_data_id,college,birth_city
8034,,63e4892b-f841-4694-afcb-4114021aa12b,Alfredo Gutierrez,,alfredogutierrez,,OL,,,,,Gutierrez,,,nfl,,Alfredo,,,27,,77,8034,332,Active,alfredo,,,gutierrez,SF,720339B610B1,,1995-12-29,9999999,,#alfredogutierrez-NFL-SF-77,1284064,81,True,Montgomery (CA),,['OL'],2,{'rookie_year': '2021'},,Tecnologico de Monterrey (MEX),
4921,11971,5045eaf0-9ca5-446b-b420-ba5a12d1c902,Joe Fortunato,,joefortunato,,LS,,,,,Fortunato,,30104,nfl,,Joe,,,29,,48,4921,240,Active,joe,,,fortunato,,,,1994-04-07,9999999,,#joefortunato-NFL-FA-48,698986,77,True,Mainland Regional (NJ),,['LS'],6,,18887,Delaware,
11388,16678,90e2c820-f01e-11ed-97df-a94b89ac5704,Nolan Henderson,,nolanhenderson,1686084352904,QB,,,,,Henderson,,,nfl,,Nolan,,,24,,5,11388,202,Active,nolan,,,henderson,,,,1998-06-26,9999999,,#nolanhenderson-NFL-FA-5,1049373,71,True,Smyrna (DE),,['QB'],0,,,Delaware,
5598,13172,a7c8ed67-44b2-4286-aebc-2ce5bfa1e52c,Daronte Bouldin,,darontebouldin,,OL,,,,,Bouldin,,31531,nfl,,Daronte,,,27,,0,5598,318,Active,daronte,,,bouldin,,,,1994-12-14,9999999,,#darontebouldin-NFL-FA-0,,77,True,Canton,,['OL'],4,,20518,Mississippi,
3724,11449,c3330180-f880-4462-8524-d92567917f2a,Randall Jette,,randalljette,,CB,,,,,Jette,2593183,29734,nfl,,Randall,,,25,,41,3724,179,Inactive,randall,,,jette,,,,1993-03-27,9999999,,#randalljette-NFL-FA-41,,"5'11""",False,,,['DB'],0,,18532,Massachusetts,
8586,16359,18aec1e0-ca60-11ec-a405-85147f12d5b8,Ferrod Gardner,,ferrodgardner,,DB,,DB,,,Gardner,,,nfl,,Ferrod,,,26,,50,8586,220,Active,ferrod,,,gardner,,,,1997-03-26,9999999,,#ferrodgardner-NFL-FA-50,884115,73,True,Trotwood-Madison (OH),,['DB'],1,{'years_exp_shift': '1'},,Louisiana,
1893,9961,78abb68f-453d-4992-901a-a5b1121e680d,Trey Hopkins,00-0030781,treyhopkins,1647753613850,C,9987,OL,,,Hopkins,17172,28023,nfl,,Trey,,,29,,66,1893,316,Active,trey,,,hopkins,,,,1992-07-06,9999999,,#treyhopkins-NFL-FA-66,555849,75,True,North Shore (TX),,['OL'],8,,16113,Texas,
5045,12586,b55ae5ba-593f-4560-9cab-14e10698e01d,Courtland Sutton,00-0034348,courtlandsutton,1701064809178,WR,13129,RWR,,,Sutton,3128429,31010,nfl,,Courtland,,838878,28,,14,5045,216,Active,courtland,,,sutton,DEN,8EC2956310D2,,1995-10-10,109,,#courtlandsutton-NFL-DEN-14,838878,76,True,Brenham (TX),1,['WR'],5,{'rookie_year': '2018'},19800,SMU,
4823,11864,35143cd8-ea28-4682-ae1e-b83f3ce6edb1,Keevan Lucas,,keevanlucas,,WR,,,,,Lucas,3052797,30936,nfl,,Keevan,,729586,26,,81,4823,195,Active,keevan,,,lucas,,,,1995-04-10,9999999,,#keevanlucas-NFL-FA-81,,70,True,Abilene,,['WR'],5,,19729,Tulsa,
7678,15507,f46bc3a8-dbcc-4d96-8d6e-50034429de29,Joseph Ossai,,josephossai,1695327933336,DE,,RDE,,,Ossai,,,nfl,,Joseph,,,23,,58,7678,263,Active,joseph,,,ossai,CIN,61119BD08EBB,,2000-04-13,9999999,,#josephossai-NFL-CIN-58,1125893,76,True,Oak Ridge (TX),2,"['LB', 'DL']",2,{'rookie_year': '2021'},,Texas,
11470,17304,55023e20-f335-11ed-a768-e94cb2c005ac,Drake Thomas,,drakethomas,1699318833544,LB,,LB,,,Thomas,,,nfl,,Drake,Knee,,23,,42,11470,228,Inactive,drake,,,thomas,SEA,F58C3AC67021,,2000-02-25,9999999,IR,#drakethomas-NFL-SEA-42,1163861,71,True,Heritage (NC),,['LB'],0,{'rookie_year': '2023'},,North Carolina State,
6230,14218,859229d6-d9c9-4d5b-87f9-2f5a2145cf12,Javier Edwards, 00-0035452,javieredwards,,NT,,,,,Edwards,4243164,32506,nfl,,Javier,,,25,,78,6230,325,Active,javier,,,edwards,,,,1996-10-27,9999999,,#javieredwards-NFL-FA-78,,75,True,Aldine Davis,,['DL'],3,,21153,Colorado,
11083,17432,d721ba40-e75d-11ed-8095-730c324f59ea,C.J. Coldon,,cjcoldon,,CB,,DB,,,Coldon,,,nfl,,C.J.,,,25,,35,11083,180,Active,cj,,,coldon,,97C12B937704,,1998-09-03,9999999,,#cjcoldon-NFL-FA-35,1062815,73,True,Althoff Catholic (IL),,['DB'],0,{'rookie_year': '2023'},,Oklahoma,
1268,8530,e6a5db0e-375b-4e6e-8fd7-46023c088242,Bryce Harris,,bryceharris,1532631901575,T,,,,,Harris,15145,26166,nfl,,Bryce,,,31,,79,1268,300,Inactive,bryce,,,harris,,,,1989-01-16,9999999,,#bryceharris-NFL-FA-79,,"6'6""",False,Tulare Union (CA),,['OL'],8,,14706,Fresno State,
8767,,0f78a850-d2d7-11ec-96a0-c3471a31202c,Nolan Cockrill,,nolancockrill,,DT,,,,,Cockrill,,,nfl,,Nolan,,,,,0,8767,290,Active,nolan,,,cockrill,,,,,9999999,,#nolancockrill-NFL-FA-0,,75,True,Westfield (VA),,['DL'],1,{'years_exp_shift': '1'},,Army,
11528,17331,8af23a50-0161-11ee-8223-8f20f9132856,Garett Maag,,garettmaag,1693249549287,WR,,,,,Maag,,,nfl,,Garett,,,23,,82,11528,206,Active,garett,,,maag,,,,2000-01-01,370,,#garettmaag-NFL-FA-82,1126449,76,True,St. Croix Lutheran (MN),,['WR'],0,,,North Dakota State,
3193,11062,23ce41df-3f29-4f67-9fb5-b9778ac931f8,Germain Ifedi,00-0032384,germainifedi,1693361104985,OL,11367,OL,,,Ifedi,2972304,29265,nfl,,Germain,Coach's Decision,,29,,68,3193,325,Active,germain,,,ifedi,BUF,9D24B98DBFAC,,1994-06-02,9999999,Out,#germainifedi-NFL-BUF-68,690794,77,True,Westside (TX),,['OL'],7,{'rookie_year': '2016'},17954,Texas A&M,
11389,,c9e429f0-f01b-11ed-beb1-27fdf5239b61,Tykeem Doss,,tykeemdoss,,OG,,,,,Doss,,,nfl,,Tykeem,,,24,,63,11389,380,Active,tykeem,,,doss,BAL,2135F27D3A57,,1999-09-25,9999999,,#tykeemdoss-NFL-BAL-63,1233142,77,True,Aliceville (AL),,['OG'],0,{'rookie_year': '2023'},,Southern Miss,
501,5867,b3484cb1-c3f6-4f52-b648-6b78ebcb24f1,Cary Williams,,carywilliams,,CB,,,,,Williams,11463,9006,nfl,,Cary,,230844,35,,40,501,190,Inactive,cary,,,williams,,,,1984-12-23,9999999,,#carywilliams-NFL-FA-40,,"6'1""",False,Chaminade-Madonna (FL),,['DB'],12,,10195,Washburn,
2567,,2aefdaa8-aeb3-4fe9-8df8-fcb0e7faae22,Bryan Bennett,,bryanbennett,,QB,,,,,Bennett,2516976,28739,nfl,,Bryan,,555659,25,,7,2567,211,Inactive,bryan,,,bennett,,,,1992-03-06,9999999,,#bryanbennett-NFL-FA-7,,"6'2""",False,,,['QB'],0,,17031,Southeastern Louisiana,
2446,10251,f22b34cf-6ecf-4522-9c77-1da275dfda7d,MyCole Pruitt,00-0031585,mycolepruitt,1697476526232,TE,,TE,,,Pruitt,2508256,28531,nfl,,MyCole,,552586,31,,85,2446,245,Active,mycole,,,pruitt,ATL,2562709D41AD,,1992-03-24,578,,#mycolepruitt-NFL-ATL-85,552586,74,True,Kirkwood (MO),3,['TE'],8,{'rookie_year': '2015'},16903,Southern Illinois,
4801,,5dc61f75-14cc-4ccd-ae5c-dc8dd366de94,Barrett Gouger,,barrettgouger,,C,,,,,Gouger,2972347,30920,nfl,,Barrett,,,28,,61,4801,316,Active,barrett,,,gouger,,,,1993-09-30,9999999,,#barrettgouger-NFL-FA-61,,76,True,Baylor School,,['OL'],5,,19715,Vanderbilt,
2793,,a5ca4c0b-82b0-4a6d-aa38-3639c8398f08,Donnie Baggs,,donniebaggs,,OLB,,,,,Baggs,2578696,29109,nfl,,Donnie,,,24,,46,2793,230,Inactive,donnie,,,baggs,,,,1992-12-01,9999999,,#donniebaggs-NFL-FA-46,,"6'1""",False,,,['LB'],0,,17261,Texas A&M,
1285,,a3272eb3-3e1b-45a8-b8e5-c095ebb71275,Josh Kaddu,,joshkaddu,,OLB,,,,,Kaddu,15069,,nfl,,Josh,,,27,,51,1285,242,Inactive,josh,,,kaddu,,,,1990-03-12,9999999,,#joshkaddu-NFL-FA-51,,"6'3""",False,,,['LB'],4,,14732,Oregon,
8168,16005,1c8a4510-786c-4bc2-a9e9-e491b688206f,Skyy Moore,,skyymoore,1701295558754,WR,,LWR,,,Moore,,,nfl,,Skyy,,,23,,24,8168,195,Active,skyy,,,moore,KC,219F0E558088,,2000-09-10,125,,#skyymoore-NFL-KC-24,1176730,70,True,Shady Side Academy (PA),3,['WR'],1,{'rookie_year': '2022'},,Western Michigan,
8512,16293,0748e4da-adfd-4072-8122-02d22409d00e,Andre Anthony,,andreanthony,1673922616782,DE,,LB,,,Anthony,,,nfl,,Andre,,,26,,46,8512,251,Active,andre,,,anthony,,,,1996-11-21,9999999,,#andreanthony-NFL-FA-46,910816,76,True,Edna Karr (LA),,['DL'],1,,,LSU,
8235,15917,02c808d8-6074-43db-b0d9-f69fab78f6d9,Samori Toure,,samoritoure,1699203617788,WR,,RWR,,,Toure,,,nfl,,Samori,,,25,,83,8235,191,Active,samori,,,toure,GB,6459C966E956,,1998-03-24,9999999,,#samoritoure-NFL-GB-83,920560,73,True,Westview (OR),6,['WR'],1,{'rookie_year': '2022'},,Nebraska,
785,7032,0ec13c88-ecfd-437b-a84a-36ce94b51a8f,Lemuel Jeanpierre,,lemueljeanpierre,,C,,,,,Jeanpierre,13509,24239,nfl,,Lemuel,,,33,,73,785,301,Inactive,lemuel,,,jeanpierre,,,,1987-05-19,9999999,,#lemueljeanpierre-NFL-FA-73,,"6'3""",False,Timber Creek (FL),,['OL'],10,,12694,South Carolina,
5367,12907,37476573-91a5-454f-a849-baf46c293940,Shaun Dion Hamilton,00-0034336,shaundionhamilton,1647276013554,LB,,LB,,,Hamilton,3115310,31167,nfl,,Shaun Dion,,,26,,50,5367,235,Active,shaundion,,,hamilton,,,,1995-09-11,9999999,,#shaundionhamilton-NFL-FA-50,824531,72,True,Carver (AL),,['LB'],4,,20003,Alabama,
4959,12983,6bbb8551-be80-4eae-a1a5-9f877f917a05,Scott Daly,00-0034067,scottdaly,1698781227358,LS,,LS,,,Daly,2980138,30970,nfl,,Scott,Undisclosed,,29,,47,4959,245,Inactive,scott,,,daly,DET,F0806E7C8075,,1994-02-07,9999999,IR,#scottdaly-NFL-DET-47,697464,73,True,Downers Grove South (IL),,['LS'],5,{'rookie_year': '2018'},19826,Notre Dame,
1368,8730,d46e3db5-f89f-4211-b8a7-baeb1a35df46,Oday Aboushi,00-0030083,odayaboushi,1672240210764,G,,OL,,,Aboushi,15972,26764,nfl,,Oday,,,31,,63,1368,315,Active,oday,,,aboushi,,,,1991-06-05,9999999,,#odayaboushi-NFL-FA-63,509403,77,True,Xaverian (NY),,"['OL', 'OG']",10,,14890,Virginia,
6528,14172,ef4998e0-c9ef-4afe-88ab-d09b48975a08,Joey Slye, 00-0035192,joeyslye,1700843435998,K,,K,,,Slye,3124084,32384,nfl,,Joey,,,27,,6,6528,213,Active,joey,,,slye,WAS,E4B75F03E465,,1996-04-10,392,,#joeyslye-NFL-WAS-6,836963,71,True,North Stafford (VA),1,['K'],4,{'rookie_year': '2019'},21519,Virginia Tech,
8670,16559,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,John Parker Romo,,johnparkerromo,1696971636885,K,,K,,,Romo,,,nfl,,John Parker,,,26,,46,8670,188,Active,johnparker,,,romo,,9D9FBF62E2B9,,1997-08-27,409,,#johnparkerromo-NFL-FA-46,919991,71,True,McIntosh (GA),,['K'],1,{'years_exp_shift': '1'},,Virginia Tech,
8603,16377,16194f50-ca73-11ec-a83a-8732d3d5a7e3,Chauncey Manac,,chaunceymanac,,LB,,LB,,,Manac,,,nfl,,Chauncey,,,25,,0,8603,246,Active,chauncey,,,manac,,,,1997-11-23,9999999,,#chaunceymanac-NFL-FA-0,922032,75,True,Clinch County (GA),,['LB'],1,{'years_exp_shift': '1'},,Louisiana,
7290,14957,71f8f5f6-8678-4bcb-b7ca-c35cee65a7f6,Steve Nielsen,,stevenielsen,,OL,,,,,Nielsen,,33130,nfl,,Steve,,,25,,73,7290,307,Active,steve,,,nielsen,,,,1996-06-06,9999999,,#stevenielsen-NFL-FA-73,,80,True,La Lumiere (IN),,['OL'],2,,22286,Eastern Michigan,
3696,11365,2371d124-7c43-4af0-b893-0c1485345fa8,Tracy Howard,,tracyhoward,1525992601330,FS,,,,,Howard,2969958,29667,nfl,,Tracy,,691579,27,,36,3696,192,Inactive,tracy,,,howard,,,,1994-04-29,9999999,,#tracyhoward-NFL-FA-36,,71,False,Miramar (FL),,['DB'],6,,18499,Miami,
10877,16864,8f71baa6-45f2-4b27-8d26-508290a50604,Mazi Smith,,mazismith,1691689220573,DL,,RDT,,,Smith,,,nfl,,Mazi,,,22,,58,10877,337,Active,mazi,,,smith,DAL,B89162313279,,2001-06-16,504,,#mazismith-NFL-DAL-58,1164531,75,True,East Kentwood (MI),2,['DL'],0,{'rookie_year': '2023'},,Michigan,
4700,,6987c8f7-ca39-4e93-aa9a-04484df4e225,Marcus McWilson,,marcusmcwilson,,FS,,,,,McWilson,3053776,30843,nfl,,Marcus,,,27,,28,4700,215,Active,marcus,,,mcwilson,,,,1994-08-09,9999999,,#marcusmcwilson-NFL-FA-28,,73,True,Cardinal Mooney (OH),,['DB'],5,,19604,Kentucky,
5205,13260,49c20233-70a2-4de5-b3cc-9bf7039f1cb7,Kingsley Opara,00-0034630,kingsleyopara,,DL,,,,,Opara,3053061,31586,nfl,,Kingsley,,,27,,60,5205,300,Active,kingsley,,,opara,,,,1994-10-13,9999999,,#kingsleyopara-NFL-FA-60,,75,True,Mandarin,,['DL'],4,,20140,Maryland,
397,6128,2cb0ddf8-32c3-415b-bd23-2d6c56e76100,Brandon Myers,,brandonmyers,,TE,,,,,Myers,12705,9466,nfl,,Brandon,,264810,35,,82,397,256,Inactive,brandon,,,myers,,,,1985-09-04,9999999,,#brandonmyers-NFL-FA-82,,"6'3""",False,Prairie City-Monroe (IA),,['TE'],11,,8778,Iowa,
5393,13423,8b6a4108-ccfa-4af4-a37e-c617d5793de7,Niles Scott,00-0034077,nilesscott,1607569239478,DT,,DL,,,Scott,4329484,31334,nfl,,Niles,,,26,,70,5393,310,Active,niles,,,scott,,,,1995-09-30,9999999,,#nilesscott-NFL-FA-70,1115414,74,True,Elkton (MD),,['DL'],4,,20469,Frostburg State,
8837,16398,d4e4df40-d3a0-11ec-96a0-c3471a31202c,Marcel Dabo,,marceldabo,,DB,,,,,Dabo,,,nfl,,Marcel,,,23,,42,8837,208,Active,marcel,,,dabo,IND,3FECA926DCB9,,2000-01-10,9999999,,#marceldabo-NFL-IND-42,1385096,72,True,,,['DB'],1,{'rookie_year': '2022'},,,
1471,8912,26b9c11d-c557-4bef-b990-65498858df47,Brice Butler,00-0030516,bricebutler,1565373354875,WR,8608,,,,Butler,15896,26832,nfl,,Brice,,459330,31,,17,1471,211,Inactive,brice,,,butler,,,,1990-01-29,9999999,,#bricebutler-NFL-FA-17,,75,False,Norcross (GA),,['WR'],9,,15066,San Diego State,
1938,,abae4df3-2246-4259-93a6-59244abcbacb,Josh Stewart,,joshstewart,,WR,,,,,Stewart,17261,27950,nfl,,Josh,,605297,24,,81,1938,178,Inactive,josh,,,stewart,,,,1992-10-22,9999999,,#joshstewart-NFL-FA-81,,"5'10""",False,,,['WR'],2,,16180,Oklahoma State,
1539,9044,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,Paul Worrilow,00-0029792,paulworrilow,1600275005411,LB,8840,,,,Worrilow,16243,27040,nfl,,Paul,,507354,31,,40,1539,230,Active,paul,,,worrilow,,,,1990-05-01,9999999,,#paulworrilow-NFL-FA-40,,72,True,Concord (DE),,['LB'],9,,15176,Delaware,
3955,,,D Colquitt,,dcolquitt,,,,,,,Colquitt,4051631,,nfl,,D,,,,,0,3955,,Inactive,d,,,colquitt,,,,,9999999,,#dcolquitt-NFL-FA-0,,,False,,,,0,,18788,None,
3860,11645,,Kenton Adeyemi,,kentonadeyemi,,DE,,LDE,,,Adeyemi,2576600,29986,nfl,,Kenton,,,26,,97,3860,283,Inactive,kenton,,,adeyemi,,,,1992-01-13,9999999,,#kentonadeyemi-NFL-FA-97,,"6'4""",False,,3,['DL'],0,,18681,Connecticut,
6789,14473,8a453858-7309-49ae-b8eb-de691847393f,Henry Ruggs,,henryruggs,1691599508094,WR,14887,,,,Ruggs,4241475,32682,nfl,,Henry,,,22,,0,6789,190,Active,henry,,,ruggs,,,,1999-01-24,124,,#henryruggs-NFL-FA-0,1060259,72,True,Lee (AL),,['WR'],2,,21694,Alabama,
6998,,7c4ff408-85b0-49b5-a3b6-ab299f149592,Gage Cervenka,,gagecervenka,,OL,,,,,Cervenka,,,nfl,,Gage,,,24,,0,6998,325,Inactive,gage,,,cervenka,,,,1997-06-22,9999999,NA,#gagecervenka-NFL-FA-0,,75,True,Emerald (SC),,['OL'],1,,22100,Clemson,
2778,10850,ee209aa3-145f-4acb-85fd-e8a2420b4d2a,James Vaughters, 00-0031838,jamesvaughters,1651606211165,LB,,LB,,,Vaughters,2577145,28934,nfl,,James,,,29,,96,2778,254,Active,james,,,vaughters,,,,1993-06-27,9999999,,#jamesvaughters-NFL-FA-96,598982,74,True,Tucker (GA),,['LB'],7,,17246,Stanford,
4404,11785,7f59e894-4ce1-4803-a556-2e02add60bc2,Aviante Collins,00-0033326,aviantecollins,1673891113145,T,,,,,Collins,2971556,30431,nfl,,Aviante,,,30,,74,4404,292,Active,aviante,,,collins,CHI,CB61AD5189A9,,1993-04-21,9999999,,#aviantecollins-NFL-CHI-74,691313,76,True,Willowridge (TX),,"['OT', 'OL']",6,{'rookie_year': '2017'},19263,TCU,
11321,17547,6ba36460-ec37-11ed-9668-9bcb566804ff,Anthony Cook,,anthonycook,,DB,,DB,,,Cook,,,nfl,,Anthony,,,23,,47,11321,188,Active,anthony,,,cook,,,,2000-06-20,9999999,,#anthonycook-NFL-FA-47,1106275,73,True,Lamar (TX),,['DB'],0,,,Texas,
5752,13355,80be80e9-8b41-49ac-919e-6a184a6f8f7c,Sherman Badie,00-0034786,shermanbadie,,RB,,,,,Badie,3041102,31748,nfl,,Sherman,,729542,27,,0,5752,205,Active,sherman,,,badie,,,,1995-01-03,9999999,,#shermanbadie-NFL-FA-0,,72,True,John Curtis Christian (LA),,['RB'],4,,20661,Tulane,
2056,9441,d79fc231-485f-40f8-9491-d4f6651ab6dd,Chris Watt,,chriswatt,,C,,,,,Watt,16754,27617,nfl,,Chris,,,30,,65,2056,310,Inactive,chris,,,watt,,,,1990-08-17,9999999,,#chriswatt-NFL-FA-65,,"6'3""",False,Glenbard West (IL),,['OL'],6,,16354,Notre Dame,
8680,16576,aa030100-cca0-11ec-80d0-652593cc1bb6,Jack Gibbens,,jackgibbens,1699565737494,LB,,RILB,,,Gibbens,,,nfl,,Jack,,,25,,50,8680,242,Active,jack,,,gibbens,TEN,54377ACB5C26,,1998-11-24,9999999,,#jackgibbens-NFL-TEN-50,1062429,75,True,Smithson Valley (TX),1,['LB'],1,{'rookie_year': '2022'},,Minnesota,
8120,15987,3e59ec20-ce0d-11ec-8f7c-f5226825ea6a,Jerrion Ealy,,jerrionealy,1693352703668,RB,,,,,Ealy,,,nfl,,Jerrion,,,23,,39,8120,187,Active,jerrion,,,ealy,,,,2000-08-19,9999999,,#jerrionealy-NFL-FA-39,1176738,68,True,Jackson Prep (MS),,['RB'],1,{'source_id': '68e889c9-9c97-45f2-ab36-f008859dd1aa'},,Ole Miss,
705,6813,70a54b5f-a78f-4e3f-a482-0536ff978571,Sean Lissemore,,seanlissemore,,NT,,,,,Lissemore,13406,24209,nfl,,Sean,,,33,,98,705,303,Inactive,sean,,,lissemore,,,,1987-09-11,9999999,,#seanlissemore-NFL-FA-98,,"6'3""",False,Dumont (NJ),,['DL'],10,,12173,William & Mary,
6739,14348,ee894f69-ff62-4f60-a5fb-5307fce1de73,Cameron Nizialek,,cameronnizialek,1640490907999,P,,P,,,Nizialek,3072765,32650,nfl,,Cameron,,,27,,4,6739,200,Active,cameron,,,nizialek,,,,1995-03-10,9999999,,#cameronnizialek-NFL-FA-4,758523,74,True,Freedom (VA),,['P'],3,,21660,Georgia,
7298,14695,24c28a64-43b0-4855-a9e7-c46c7b30c15d,Darryl Williams,,darrylwilliams,1659225019444,OL,,,,,Williams,3917290,32951,nfl,,Darryl,,,26,,60,7298,304,Active,darryl,,,williams,JAX,12DD075DB209,,1997-06-10,9999999,,#darrylwilliams-NFL-JAX-60,876864,74,True,Bessemer City (AL),,['OL'],3,{'rookie_year': '2020'},22034,Mississippi State,
2276,9469,66e0d528-ba62-477f-9847-71c317eb019a,Kevin Norwood,,kevinnorwood,1511397901475,WR,9660,,,,Norwood,16841,27651,nfl,,Kevin,,508657,30,,83,2276,210,Injured Reserve,kevin,,,norwood,,,,1989-09-23,9999999,,#kevinnorwood-NFL-FA-83,,"6'2""",False,D'lberville (MS),,['WR'],6,,16689,Alabama,
5286,16101,b8a2180f-a864-4358-ae73-c1ce006a4a7a,Austin Allen,00-0034608,austinallen,1694549723425,QB,,,,,Allen,3046412,31252,nfl,,Austin,,744416,27,,8,5286,209,Active,austin,,,allen,,,,1994-08-21,9999999,,#austinallen-NFL-FA-8,,73,True,"Fayetteville, AR, USA",,['QB'],4,,20368,Arkansas,
11242,,a025e3d0-ea7e-11ed-b322-bbe6361075be,Jason Godrick,,jasongodrick,,OL,,,,,Godrick,,,nfl,,Jason,,,23,,72,11242,295,Active,jason,,,godrick,KC,,,2000-10-11,9999999,,#jasongodrick-NFL-KC-72,1446720,77,True,,,['OL'],0,{'rookie_year': '2023'},,,
6211,13614,471db686-fa8e-484c-8525-0169b0a8f773,Sione Takitaki, 00-0035646,sionetakitaki,1699328434778,LB,14124,ROLB,,,Takitaki,3138834,31912,nfl,,Sione,,,28,,44,6211,238,Active,sione,,,takitaki,CLE,3F7FB2B1D62A,,1995-06-08,9999999,,#sionetakitaki-NFL-CLE-44,839574,73,True,Heritage (CA),1,['LB'],4,{'rookie_year': '2019'},21108,BYU,
5820,,7f73e63f-6875-4883-9113-baee8fb7bd5c,BenJarvus Green-Ellis,,benjarvusgreenellis,,RB,,,,,Green-Ellis,,900039,nfl,,BenJarvus,,,36,,42,5820,220,Inactive,benjarvus,,,greenellis,,,,1985-07-02,9999999,NA,#benjarvusgreenellis-NFL-FA-42,,71,False,St. Augustine (LA),,['RB'],14,,462,Mississippi,
908,7509,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,Prince Amukamara,00-0027957,princeamukamara,1629083436875,DB,6494,,,,Amukamara,13975,24806,nfl,,Prince,,,32,,6,908,204,Active,prince,,,amukamara,,,,1989-06-06,640,,#princeamukamara-NFL-FA-6,,72,True,Apollo (AZ),,['DB'],11,,13135,Nebraska,
1308,8497,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,Jamize Olawale,00-0029492,jamizeolawale,1615436704534,FB,,,,,Olawale,15653,26535,nfl,,Jamize,,559334,32,,49,1308,240,Inactive,jamize,,,olawale,,,,1989-04-17,367,,#jamizeolawale-NFL-FA-49,,73,True,Long Beach Poly (CA),,['RB'],10,,14789,North Texas,
5528,13145,7ca273b2-a4bc-44c4-a670-98d86942adb5,Montrel Meander,00-0034255,montrelmeander,1629904532537,LB,,LB,,,Meander,3046700,31459,nfl,,Montrel,,,27,,41,5528,215,Active,montrel,,,meander,,,,1994-09-20,9999999,Questionable,#montrelmeander-NFL-FA-41,952073,74,True,Palo Duro (TX),,"['LB', 'DB']",4,,20059,Grambling State,
11531,17648,4be73d40-0b7c-11ee-842b-b3c9160d8776,Michael Tutsie,,michaeltutsie,1692306930074,DB,,DB,,,Tutsie,,,nfl,,Michael,Undisclosed,,25,,35,11531,189,Inactive,michael,,,tutsie,,,,1998-02-21,9999999,Questionable,#michaeltutsie-NFL-FA-35,1067912,71,True,Warren Central (IN),,['DB'],0,,,North Dakota State,
4916,11715,091c4e9f-a361-4c1b-85c8-8353c24c0547,Royce LaFrance,,roycelafrance,,DE,,,,,LaFrance,,30084,nfl,,Royce,,,28,,0,4916,259,Active,royce,,,lafrance,,,,1993-07-17,9999999,,#roycelafrance-NFL-FA-0,,75,True,Helen Cox,,['DL'],5,,18796,Tulane,
4451,12106,1af02026-aef5-4dcb-baa2-9c9c91d22533,Isaac Whitney,00-0033449,isaacwhitney,1628544033963,WR,,,,,Whitney,3894883,30637,nfl,,Isaac,,865837,27,,84,4451,204,Inactive,isaac,,,whitney,ARI,,,1994-06-22,1255,,#isaacwhitney-NFL-ARI-84,,74,False,Southmoore (OK),,['WR'],5,,19314,Southern California,
5483,13114,ca113409-c714-40f8-82db-727eae1e455e,Tyler Lancaster,00-0034185,tylerlancaster,1693323604588,DT,,,,,Lancaster,3045242,31436,nfl,,Tyler,,,29,,96,5483,313,Active,tyler,,,lancaster,DEN,39F051822448,,1994-11-04,9999999,,#tylerlancaster-NFL-DEN-96,742455,75,True,Plainfield East (IL),,['DL'],5,{'rookie_year': '2018'},20288,Northwestern,
11438,17066,317bd180-f31e-11ed-b2c7-7543a2b9a221,Dallas Daniels,,dallasdaniels,1684252849958,WR,,,,,Daniels,,,nfl,,Dallas,,,,,46,11438,180,Active,dallas,,,daniels,,,,,9999999,,#dallasdaniels-NFL-FA-46,1224152,73,True,Trotwood-Madison (OH),,['WR'],0,,,Jackson State,
7450,14918,13ef89d6-2e3d-4b8d-9a67-d984394e38b7,Nasir Player,,nasirplayer,1596250220323,DL,,,,,Player,,33276,nfl,,Nasir,,,24,,0,7450,271,Active,nasir,,,player,,,,1997-03-29,9999999,,#nasirplayer-NFL-FA-0,,77,True,Ridge View (SC),,['DL'],2,,22428,East Tennessee State,
3352,11231,e1754596-4764-4686-8359-dc53fdabbd1d,Blake Countess,00-0032793,blakecountess,1644792355599,DB,,DB,,,Countess,2576229,29430,nfl,,Blake,,606081,29,,36,3352,184,Active,blake,,,countess,,,,1993-08-08,9999999,,#blakecountess-NFL-FA-36,606081,69,True,Our Lady of Good Counsel (MD),,['DB'],6,,18113,Auburn,
751,7199,c82d07c7-c02a-4ea7-8cd7-7ba6e9e60f21,Joshua Mauga,,joshuamauga,,LB,,,,,Mauga,13165,9758,nfl,,Joshua,,286668,33,,90,751,245,Inactive,joshua,,,mauga,,,,1987-06-20,9999999,,#joshuamauga-NFL-FA-90,,"6'1""",False,Churchill County (NV),,['LB'],11,,12430,Nevada,
654,,,LaDainian Tomlinson,,ladainiantomlinson,,RB,561,,,,Tomlinson,,,nfl,,LaDainian,,,39,,21,654,215,Inactive,ladainian,,,tomlinson,,,,1979-06-23,9999999,,#ladainiantomlinson-NFL-FA-21,,"5'10""",False,,,['RB'],11,,11708,Texas Christian,
